Cage,Event,StartDate,StartTime,EndDate,EndTime,InterIn_min,In_min,In_g,In_g_min,InF_g_min,Stud_t,Prob,Accum_g
2,41,2021/07/30,19:20:12,2021/07/30,19:27:44,10.18,7.55,0.144,0.019,2501.64,301.87,0,6.055
2,42,2021/07/30,20:25:04,2021/07/30,20:27:39,57.33,2.6,0.012,0.005,852.99,2.98,0.01,6.067
2,43,2021/07/30,20:41:25,2021/07/30,20:44:40,13.77,3.27,0.003,0.001,1060.72,7.75,0,6.07
2,44,2021/07/30,21:16:22,2021/07/30,21:17:58,31.7,1.62,0.004,0.003,523.19,6.11,0,6.074
2,45,2021/07/30,22:07:27,2021/07/30,22:11:29,49.48,4.05,0.002,0.001,1325.23,3.42,0.004,6.076
2,46,2021/07/30,23:43:17,2021/07/30,23:46:24,91.8,3.13,0.022,0.007,1009.94,36.77,0,6.098
2,47,2021/07/31,02:43:46,2021/07/31,02:48:08,177.37,4.38,0.011,0.002,1424.3,24.05,0,6.109
2,48,2021/07/31,02:51:43,2021/07/31,02:53:41,3.58,1.98,0.007,0.004,636.77,17.34,0,6.116
2,49,2021/07/31,04:14:10,2021/07/31,04:17:47,80.48,3.63,0.009,0.003,1180.6,21.46,0,6.125
2,50,2021/07/31,04:25:44,2021/07/31,04:55:32,7.95,29.82,0.707,0.024,9783.04,1781.59,0,6.832
2,51,2021/07/31,04:59:50,2021/07/31,05:01:43,4.3,1.9,0.006,0.003,614.54,18.79,0,6.837
2,52,2021/07/31,08:06:49,2021/07/31,08:16:33,185.1,9.75,0.003,0,3148.9,3.85,0.002,6.84
2,53,2021/07/31,16:30:32,2021/07/31,16:42:45,493.98,12.23,0.735,0.06,4006.93,1814.5,0,7.575
2,54,2021/07/31,16:58:12,2021/07/31,17:00:25,15.45,2.23,0.005,0.002,727.27,13.39,0,7.58
2,55,2021/07/31,17:28:46,2021/07/31,17:31:00,28.35,2.25,0.043,0.019,742.22,98.91,0,7.623
2,56,2021/07/31,17:39:29,2021/07/31,17:50:33,8.48,11.08,0.162,0.015,3639.54,341.47,0,7.784
2,57,2021/07/31,17:57:14,2021/07/31,18:12:55,6.68,15.7,0.36,0.023,5116.69,1031.08,0,8.144
2,58,2021/07/31,18:27:22,2021/07/31,18:47:02,14.45,19.68,0.414,0.021,6419.62,1657.06,0,8.558
2,59,2021/07/31,18:59:17,2021/07/31,19:03:52,12.25,4.6,0.125,0.027,1502.41,271.04,0,8.684
2,60,2021/07/31,19:16:32,2021/07/31,19:28:50,12.67,12.32,0.195,0.016,4007.89,510.69,0,8.878
2,61,2021/07/31,22:17:27,2021/07/31,22:19:31,168.62,2.08,0.027,0.013,668.68,96.39,0,8.905
2,62,2021/07/31,22:23:22,2021/07/31,22:24:20,3.85,0.98,0.005,0.005,310.41,13.82,0,8.91
2,63,2021/07/31,22:30:15,2021/07/31,22:34:40,5.92,4.43,0.177,0.04,1448.49,621.8,0,9.086
2,64,2021/07/31,22:47:37,2021/07/31,23:05:03,12.95,17.45,0.012,0.001,5606.48,8.33,0,9.098
2,65,2021/07/31,23:29:01,2021/07/31,23:35:03,23.97,6.05,0.02,0.003,1948.15,49.13,0,9.118
2,66,2021/07/31,23:40:10,2021/07/31,23:42:30,5.12,2.35,0.002,0.001,752.48,5.26,0,9.12
2,67,2021/08/01,00:50:36,2021/08/01,00:57:10,68.1,6.58,0.014,0.002,2113.66,15.27,0,9.134
2,68,2021/08/01,01:00:30,2021/08/01,01:07:09,3.33,6.67,0.056,0.008,2138.03,5.61,0,9.19
2,69,2021/08/01,01:12:30,2021/08/01,01:14:48,5.35,2.32,0.008,0.004,740.58,26.2,0,9.198
2,70,2021/08/01,01:18:21,2021/08/01,01:19:06,3.55,0.77,0.005,0.007,242.41,3.2,0.006,9.204
2,71,2021/08/01,01:22:11,2021/08/01,01:24:27,3.08,2.28,0.005,0.002,728.98,10.75,0,9.208
