Date_Time_1,subjectID,Group,actual_allmeters,actual_foodupa,actual_pedmeters,actual_waterupa,actual_wheelmeters,bodymass,envirolightlux,envirooccupancy,envirorh,envirosound,envirotemp,kcal_hr,rq,vco2,vh2o,vo2,xbreak,ybreak
10/31/2021 12:29:00,3,Group,0.0,0.0,0.0,0.0,0.0,17.98181,,,,,,0.2739835,0.7124323,0.6879317,0.1547294,0.9656279,0.0,0.0
10/31/2021 12:29:00,4,Group,0.0,0.0,0.0,0.0,0.0,21.21897,,,,,,0.327491,0.685285,0.7958607,0.1494852,1.161624,0.0,0.0
10/31/2021 12:29:00,5,Group,0.0,0.0,0.0,0.0,0.0,17.07605,,,,,,0.2843388,0.6939942,0.6984712,0.1530095,1.006463,0.0,0.0
10/31/2021 12:29:00,6,Group,0.0,0.0,0.0,0.0,0.0,20.84346,,,,,,0.3014591,0.6871114,0.7344531,0.1535542,1.068768,0.0,0.0
10/31/2021 12:29:00,7,Group,0.0,0.0,0.0,0.0,0.0,16.2972,,,,,,0.2223658,0.7114328,0.5579714,0.1616474,0.783806,0.0,0.0
10/31/2021 12:29:00,8,Group,0.0,0.0,0.0,0.0,0.0,18.23829,,,,,,0.287375,0.6864093,0.6998976,0.1546732,1.018903,0.0,0.0
10/31/2021 12:29:00,9,Group,0.12213099999999955,0.0,0.027627999999999986,0.0,0.0,19.68403,,,,,,0.2735808,0.722007,0.6937488,0.131589,0.9622923,7.0,13.0
10/31/2021 12:49:00,1,Group,0.4398099999999978,0.0,0.23369000000000284,0.0,0.0,19.03673,,,,,,0.2967437,0.6714185,0.7100945,0.1047788,1.055662,5.0,24.0
10/31/2021 12:49:00,10,Group,0.0,0.0,0.0,0.0,0.0,16.74206,,,,,,0.280414,0.7280056,0.7166214,0.1312468,0.984771,0.0,0.0
10/31/2021 12:49:00,11,Group,0.0,0.0,0.0,0.0,0.0,19.35201,,,,,,0.2922788,0.7386509,0.7569591,0.147342,1.023628,0.0,0.0
10/31/2021 12:49:00,12,Group,2.720743,0.0,2.203244,0.045020857,0.0,18.44753,,,,,,0.3100217,0.7569126,0.8194252,0.1582091,1.081133,21.0,35.0
10/31/2021 12:49:00,13,Group,0.0,0.0,0.0,0.0,0.0,18.76496,,,,,,0.2825587,0.7431534,0.7350623,0.147108,0.988666,0.0,0.0
10/31/2021 12:49:00,14,Group,0.002029999999999532,0.0,0.0019700000000000273,0.0,0.0,20.50845,,,,,,0.3404917,0.7028471,0.8449025,0.1326797,1.202842,0.0,0.0
10/31/2021 12:49:00,15,Group,0.0,0.0,0.0,0.0,0.0,18.84677,,,,,,0.2962679,0.7433617,0.7707745,0.1180495,1.036621,0.0,0.0
10/31/2021 12:49:00,16,Group,0.0,0.0,0.0,0.0,0.0,18.92065,,,,,,0.2385012,0.773428,0.6405789,0.1301587,0.8288606,0.0,0.0
10/31/2021 12:49:00,2,Group,0.0,0.0,0.0,0.0,0.0,19.56391,0.0,0.0,0.0,0.0,0.0,0.2851447,0.7102373,0.7141035,0.1570473,1.005484,0.0,0.0
10/31/2021 12:49:00,3,Group,0.0,0.0,0.0,0.0,0.0,17.9651,,,,,,0.2726023,0.7200638,0.6905811,0.1351792,0.9590434,0.0,0.0
10/31/2021 12:49:00,4,Group,0.0,0.0,0.0,0.0,0.0,21.24911,,,,,,0.328709,0.7016937,0.8157768,0.1368133,1.161186,0.0,0.0
10/31/2021 12:49:00,5,Group,0.0,0.0,0.0,0.0,0.0,17.05427,,,,,,0.2749202,0.6991108,0.6799486,0.1387113,0.9718295,0.0,0.0
10/31/2021 12:49:00,6,Group,0.0,0.0,0.0,0.0,0.0,20.84346,,,,,,0.2953782,0.6826815,0.7154772,0.1372263,1.048377,0.0,0.0
10/31/2021 12:49:00,7,Group,0.0,0.0,0.0,0.0,0.0,16.69725,,,,,,0.2099987,0.7159842,0.5296144,0.1416032,0.7394631,0.0,0.0
10/31/2021 12:49:00,8,Group,0.0,0.0,0.0,0.0,0.0,18.19939,,,,,,0.2986535,0.6982262,0.7374582,0.1374454,1.056059,0.0,0.0
10/31/2021 12:49:00,9,Group,0.17456000000000138,0.0,0.013643000000000072,0.0,0.0,19.67014,,,,,,0.2637828,0.7208056,0.6686043,0.1133019,0.9279126,27.0,29.0
10/31/2021 13:09:00,1,Group,0.06691999999999965,0.0,0.0,0.0,0.0,19.04202,,,,,,0.2651722,0.6491244,0.6167574,0.108964,0.948339,0.0,12.0
10/31/2021 13:09:00,10,Group,0.0,0.0,0.0,0.0,0.0,16.80347,,,,,,0.3021106,0.7442021,0.7874786,0.1289312,1.056642,0.0,0.0
