StartDate,StartTime,Cage,In_g
10/4/2020,9:34:40 AM,16,0.071
10/4/2020,3:56:20 PM,16,0.175
10/4/2020,4:37:44 PM,16,0.05
10/4/2020,11:30:39 PM,16,0.45
10/5/2020,1:17:30 AM,16,0.146
10/5/2020,3:41:03 AM,16,0.133
10/5/2020,3:50:40 AM,16,0.999
10/5/2020,7:17:31 AM,16,0.004
10/5/2020,10:15:53 AM,16,0.369
10/5/2020,12:32:27 PM,16,0.909
10/5/2020,2:56:15 PM,16,0.214
10/5/2020,4:06:42 PM,16,0.439
10/5/2020,5:03:11 PM,16,0.537
10/5/2020,6:06:22 PM,16,0.053
10/5/2020,6:18:33 PM,16,0.004
10/5/2020,6:25:26 PM,16,0.188
10/5/2020,6:56:52 PM,16,0.078
10/5/2020,7:09:21 PM,16,0.041
10/5/2020,7:20:43 PM,16,0.184
10/5/2020,7:49:12 PM,16,0.169
10/5/2020,8:14:21 PM,16,0.128
10/5/2020,8:42:58 PM,16,0.196
10/5/2020,8:57:27 PM,16,0.006
10/5/2020,9:04:40 PM,16,0.007
10/5/2020,9:36:02 PM,16,0.202
10/5/2020,9:50:03 PM,16,0.011
10/5/2020,11:08:38 PM,16,0.002
10/5/2020,11:55:39 PM,16,0.441
10/6/2020,12:55:56 AM,16,0.211
10/6/2020,1:28:49 AM,16,0.081
10/6/2020,2:12:02 AM,16,0.269
10/6/2020,3:55:29 AM,16,0.732
10/6/2020,4:22:32 AM,16,0.027
10/6/2020,4:27:34 AM,16,0.021
10/6/2020,5:12:00 AM,16,0.018
10/6/2020,6:00:21 AM,16,0.094
10/6/2020,6:11:24 AM,16,0.003
10/6/2020,6:29:03 AM,16,0.151
10/6/2020,6:40:23 AM,16,0.032
10/6/2020,2:51:02 PM,16,0.032
10/6/2020,4:03:40 PM,16,0.007
10/6/2020,10:33:47 PM,16,0.318
10/7/2020,1:08:15 AM,16,0.091
10/7/2020,1:44:28 AM,16,0.483
10/7/2020,2:08:58 AM,16,0.275
10/7/2020,2:56:22 AM,16,0.213
10/7/2020,5:41:16 AM,16,0.498
10/7/2020,7:34:14 AM,16,0.898
10/7/2020,10:28:28 AM,16,0.548
10/7/2020,10:41:11 AM,16,0.217
10/7/2020,1:23:42 PM,16,0.574
10/7/2020,3:32:58 PM,16,0.196
10/7/2020,4:44:48 PM,16,0.461
10/7/2020,5:14:50 PM,16,0.079
10/7/2020,5:29:02 PM,16,0.025
10/7/2020,5:39:29 PM,16,0.151
10/7/2020,5:58:37 PM,16,0.064
10/7/2020,6:20:48 PM,16,0.085
10/7/2020,6:28:29 PM,16,0.016
10/7/2020,7:26:46 PM,16,0.032
10/7/2020,7:38:37 PM,16,0.007
10/7/2020,7:46:08 PM,16,0.006
10/7/2020,7:51:34 PM,16,0.036
10/7/2020,7:59:51 PM,16,0.311
10/7/2020,8:39:02 PM,16,0.131
10/7/2020,9:01:36 PM,16,0.118
10/7/2020,9:16:16 PM,16,0.01
10/7/2020,9:33:36 PM,16,0.187
10/7/2020,10:09:51 PM,16,0.004
10/7/2020,10:31:15 PM,16,0.145
10/7/2020,10:58:48 PM,16,0.079
10/7/2020,11:22:08 PM,16,0.051
10/8/2020,12:05:59 AM,16,0.131
10/8/2020,12:23:45 AM,16,0.028
10/8/2020,12:45:47 AM,16,0.033
10/8/2020,2:52:03 AM,16,0.04
10/8/2020,4:09:45 AM,16,0.069
10/8/2020,4:30:09 AM,16,0.406
10/8/2020,4:51:36 AM,16,0.145
10/8/2020,5:05:19 AM,16,0.016
10/8/2020,5:28:48 AM,16,0.042
10/8/2020,7:32:33 AM,16,0.149
10/8/2020,7:44:45 AM,16,0.444
10/8/2020,11:00:51 AM,16,0.116
10/8/2020,12:17:34 PM,16,0.044
10/8/2020,4:02:37 PM,16,0.058
10/8/2020,8:41:37 PM,16,0.007
10/8/2020,9:15:06 PM,16,0.305
10/8/2020,9:37:59 PM,16,0.74
10/8/2020,10:29:46 PM,16,0.094
10/8/2020,11:50:09 PM,16,0.889
10/9/2020,6:17:57 AM,16,0.424
10/9/2020,8:13:46 AM,16,0.209
10/9/2020,10:11:54 AM,16,0.009
10/9/2020,10:39:48 AM,16,0.649
10/9/2020,10:56:17 AM,16,0.226
10/9/2020,11:20:31 AM,16,0.01
10/9/2020,1:10:05 PM,16,0.431
10/9/2020,3:18:52 PM,16,0.154
10/9/2020,3:41:01 PM,16,0.008
10/9/2020,3:50:50 PM,16,0.111
10/9/2020,4:05:54 PM,16,0.001
10/9/2020,4:09:20 PM,16,0.118
10/9/2020,4:21:22 PM,16,0.049
10/9/2020,5:02:21 PM,16,0.012
10/9/2020,5:09:55 PM,16,0.103
10/9/2020,5:29:51 PM,16,0.107
10/9/2020,5:45:30 PM,16,0.086
10/9/2020,6:05:22 PM,16,0.134
10/9/2020,6:33:08 PM,16,0.083
10/9/2020,6:42:43 PM,16,0.103
10/9/2020,7:00:10 PM,16,0.022
10/9/2020,7:07:36 PM,16,0.177
10/9/2020,7:23:54 PM,16,0.007
10/9/2020,7:31:20 PM,16,0.017
10/9/2020,7:39:05 PM,16,0.102
10/9/2020,7:50:23 PM,16,0.168
10/9/2020,8:20:28 PM,16,0.043
10/9/2020,8:32:30 PM,16,0.794
10/9/2020,8:58:09 PM,16,0.055
10/9/2020,9:46:45 PM,16,0.013
10/9/2020,10:18:54 PM,16,0.099
10/9/2020,10:45:17 PM,16,0.028
10/9/2020,10:55:29 PM,16,0.63
10/9/2020,11:11:15 PM,16,0.059
10/10/2020,12:36:11 AM,16,0.039
10/10/2020,1:18:35 AM,16,0.008
10/10/2020,1:36:32 AM,16,0.179
10/10/2020,2:00:14 AM,16,0.105
10/10/2020,2:08:26 AM,16,0.064
10/10/2020,2:19:44 AM,16,0.04
10/10/2020,6:08:58 AM,16,0.212
10/10/2020,6:32:18 AM,16,0.066
10/10/2020,6:45:52 AM,16,0.059
10/10/2020,6:55:24 AM,16,0.087
10/10/2020,8:28:28 AM,16,0.125
10/10/2020,11:02:36 AM,16,0.215
10/10/2020,4:09:57 PM,16,0.052
10/10/2020,11:20:58 PM,16,0.294
10/11/2020,12:41:10 AM,16,0.717
10/11/2020,12:56:03 AM,16,0.332
10/11/2020,3:50:32 AM,16,0.059
10/11/2020,5:09:45 AM,16,0.996
10/11/2020,6:58:05 AM,16,0.083
10/11/2020,10:13:20 AM,16,0.651
10/11/2020,10:39:53 AM,16,0.239
10/11/2020,12:36:56 PM,16,0.16
10/11/2020,1:53:54 PM,16,0.354
10/11/2020,2:15:08 PM,16,0.431
10/11/2020,3:36:15 PM,16,0.294
10/11/2020,3:54:07 PM,16,0.089
10/11/2020,4:41:07 PM,16,0.32
10/11/2020,5:01:36 PM,16,0.018
10/11/2020,5:26:46 PM,16,0.008
10/11/2020,5:42:21 PM,16,0.215
10/11/2020,6:13:36 PM,16,0.836
10/11/2020,7:02:49 PM,16,0.099
10/11/2020,8:29:00 PM,16,0.047
10/11/2020,8:33:06 PM,16,0.159
10/11/2020,8:46:26 PM,16,0.044
10/11/2020,9:04:51 PM,16,0.026
10/11/2020,9:17:56 PM,16,0.113
10/11/2020,9:26:31 PM,16,0.072
10/11/2020,9:37:23 PM,16,0.026
10/11/2020,9:41:43 PM,16,0.019
10/11/2020,10:01:30 PM,16,0.039
10/11/2020,10:07:26 PM,16,0.086
10/11/2020,10:19:55 PM,16,0.004
10/11/2020,10:24:19 PM,16,0.048
10/11/2020,10:35:08 PM,16,0.225
10/11/2020,11:14:03 PM,16,0.103
10/11/2020,11:31:38 PM,16,0.054
10/11/2020,11:38:29 PM,16,0.003
10/12/2020,12:07:37 AM,16,0.04
10/12/2020,12:16:30 AM,16,0.09
10/12/2020,12:31:31 AM,16,0.012
10/12/2020,2:09:58 AM,16,0.15
10/12/2020,2:28:55 AM,16,0.013
10/12/2020,2:56:05 AM,16,0.18
10/12/2020,3:13:49 AM,16,0.021
10/12/2020,3:23:25 AM,16,0.003
10/12/2020,7:36:07 AM,1,0.016
10/12/2020,7:40:36 AM,1,0.206
10/12/2020,9:09:57 AM,1,0.33
10/12/2020,10:36:33 AM,1,0.291
10/12/2020,11:39:16 AM,1,0.004
10/12/2020,11:52:09 AM,1,0.317
10/12/2020,1:42:31 PM,1,0.418
10/12/2020,3:23:06 PM,1,0.334
10/12/2020,4:40:34 PM,1,0.429
10/12/2020,5:14:02 PM,1,0.024
10/12/2020,5:17:08 PM,1,0.052
10/12/2020,5:26:37 PM,1,0.178
10/12/2020,6:06:32 PM,1,0.647
10/12/2020,7:38:06 PM,1,0.005
10/12/2020,7:50:37 PM,1,0.287
10/12/2020,8:14:04 PM,1,0.273
10/12/2020,9:02:40 PM,1,0.675
10/12/2020,10:06:01 PM,1,0.11
10/13/2020,12:17:07 AM,1,0.137
10/13/2020,12:34:20 AM,1,0.306
10/13/2020,12:55:04 AM,1,0.005
10/13/2020,1:02:24 AM,1,0.004
10/13/2020,1:08:55 AM,1,0.277
10/13/2020,2:36:49 AM,1,0.308
10/13/2020,3:02:21 AM,1,0.004
10/13/2020,3:07:52 AM,1,0.414
10/13/2020,3:45:08 AM,1,0.009
10/13/2020,3:56:10 AM,1,0.027
10/13/2020,4:10:14 AM,1,0.292
10/13/2020,5:37:33 AM,1,0.562
10/13/2020,3:46:34 PM,1,0.002
10/14/2020,12:25:33 AM,1,0.001
10/14/2020,1:29:12 AM,1,0.002
10/14/2020,7:00:35 AM,1,0.873
10/14/2020,9:00:25 AM,1,0.47
10/14/2020,10:32:37 AM,1,0.387
10/14/2020,11:48:25 AM,1,0.613
10/14/2020,12:20:58 PM,1,0.002
10/14/2020,12:30:34 PM,1,0.316
10/14/2020,2:39:56 PM,1,0.016
10/14/2020,3:22:40 PM,1,0.828
10/14/2020,3:37:47 PM,1,0.002
10/14/2020,5:06:32 PM,1,0.456
10/14/2020,5:42:21 PM,1,0.212
10/14/2020,7:01:04 PM,1,0.161
10/14/2020,7:13:31 PM,1,0.307
10/14/2020,7:45:55 PM,1,0.008
10/14/2020,9:16:22 PM,1,0.199
10/14/2020,9:35:31 PM,1,0.007
10/14/2020,9:54:22 PM,1,0.352
10/14/2020,11:57:59 PM,1,0.381
10/15/2020,1:38:47 AM,1,0.392
10/15/2020,3:26:51 AM,1,0.972
10/15/2020,6:03:27 AM,1,0.007
10/15/2020,6:13:58 AM,1,0.076
10/15/2020,6:34:35 AM,1,0.004
10/15/2020,6:50:58 AM,1,0.255
10/15/2020,9:42:39 AM,1,0.004
10/15/2020,9:52:03 AM,1,0.003
10/15/2020,10:04:23 AM,1,0.017
10/15/2020,1:22:54 PM,1,0.003
10/15/2020,3:17:25 PM,1,0.007
10/15/2020,4:08:43 PM,1,0.002
10/15/2020,9:15:42 PM,1,0.1
10/15/2020,9:28:05 PM,1,0.002
10/15/2020,11:38:36 PM,1,0.012
10/16/2020,2:32:08 AM,1,0.112
10/16/2020,5:43:34 AM,1,0.003
10/16/2020,7:41:37 AM,1,0.641
10/16/2020,8:10:39 AM,1,0.479
10/16/2020,8:33:14 AM,1,0.237
10/16/2020,11:52:11 AM,1,0.146
10/16/2020,4:23:38 PM,1,0.412
10/16/2020,5:07:39 PM,1,0.438
10/16/2020,6:11:29 PM,1,0.396
10/16/2020,7:10:23 PM,1,0.433
10/16/2020,8:24:35 PM,1,0.731
10/16/2020,8:34:59 PM,1,0.007
10/16/2020,8:45:06 PM,1,0.003
10/16/2020,8:58:18 PM,1,0.002
10/16/2020,9:11:20 PM,1,0.002
10/16/2020,9:50:18 PM,1,0.08
10/16/2020,10:04:11 PM,1,0.006
10/16/2020,10:56:53 PM,1,0.219
10/17/2020,12:44:35 AM,1,0.293
10/17/2020,1:34:21 AM,1,0.339
10/17/2020,2:14:31 AM,1,0.061
10/17/2020,2:48:37 AM,1,0.253
10/17/2020,5:03:09 AM,1,0.265
10/17/2020,5:20:25 AM,1,0.003
10/17/2020,6:34:43 AM,1,0.348
10/18/2020,2:54:49 AM,1,0.002
10/18/2020,3:12:43 AM,1,0.007
10/18/2020,3:22:03 AM,1,0.001
10/18/2020,7:49:38 AM,1,0.921
10/18/2020,8:04:11 AM,1,0.004
10/12/2020,7:36:20 AM,2,0.496
10/12/2020,7:58:09 AM,2,0.014
10/12/2020,8:05:03 AM,2,0.319
10/12/2020,10:30:13 AM,2,0.514
10/12/2020,10:40:40 AM,2,0.009
10/12/2020,10:48:25 AM,2,0.041
10/12/2020,12:02:40 PM,2,0.337
10/12/2020,2:15:30 PM,2,0.314
10/12/2020,2:37:51 PM,2,0.003
10/12/2020,3:54:32 PM,2,0.27
10/12/2020,4:42:46 PM,2,0.436
10/12/2020,5:54:04 PM,2,0.361
10/12/2020,6:26:37 PM,2,0.011
10/12/2020,6:52:31 PM,2,0.339
10/12/2020,7:26:46 PM,2,0.958
10/12/2020,7:41:52 PM,2,0.009
10/12/2020,8:36:11 PM,2,0.036
10/12/2020,9:32:26 PM,2,0.236
10/12/2020,11:18:20 PM,2,0.719
10/12/2020,11:48:06 PM,2,0.277
10/13/2020,12:02:19 AM,2,0.018
10/13/2020,12:56:27 AM,2,0.186
10/13/2020,1:58:11 AM,2,0.284
10/13/2020,2:40:53 AM,2,0.346
10/13/2020,3:44:14 AM,2,0.172
10/13/2020,3:55:51 AM,2,0.892
10/13/2020,4:14:26 AM,2,0.005
10/13/2020,4:31:30 AM,2,0.186
10/13/2020,4:55:34 AM,2,0.003
10/13/2020,10:54:16 PM,2,0.004
10/13/2020,11:14:12 PM,2,0.009
10/14/2020,2:50:31 AM,2,0.003
10/14/2020,9:28:51 AM,2,0.128
10/14/2020,9:41:52 AM,2,0.288
10/14/2020,11:35:34 AM,2,0.505
10/14/2020,12:03:02 PM,2,0.319
10/14/2020,3:23:48 PM,2,0.447
10/14/2020,3:44:47 PM,2,0.008
10/14/2020,6:32:28 PM,2,0.247
10/14/2020,7:14:10 PM,2,0.066
10/14/2020,7:24:12 PM,2,0.169
10/14/2020,8:01:44 PM,2,0.177
10/14/2020,8:28:53 PM,2,0.218
10/14/2020,8:59:55 PM,2,0.323
10/14/2020,11:24:01 PM,2,0.179
10/15/2020,12:00:06 AM,2,0.353
10/15/2020,12:40:01 AM,2,0.684
10/15/2020,3:46:24 AM,2,0.888
10/15/2020,4:05:52 AM,2,0.251
10/15/2020,7:55:42 PM,2,0.007
10/15/2020,10:41:15 PM,2,0.102
10/16/2020,8:04:53 AM,2,0.266
10/16/2020,8:21:36 AM,2,0.203
10/16/2020,9:00:44 AM,2,0.049
10/16/2020,10:06:21 AM,2,0.001
10/16/2020,10:36:59 AM,2,0.362
10/16/2020,10:57:12 AM,2,0.271
10/16/2020,12:13:14 PM,2,0.782
10/16/2020,12:50:04 PM,2,0.43
10/16/2020,1:52:24 PM,2,0.313
10/16/2020,4:12:14 PM,2,0.35
10/16/2020,4:36:28 PM,2,0.117
10/16/2020,4:59:57 PM,2,0.156
10/16/2020,6:02:17 PM,2,0.662
10/16/2020,7:07:04 PM,2,0.09
10/16/2020,7:33:03 PM,2,0.151
10/16/2020,8:25:27 PM,2,0.782
10/16/2020,8:36:32 PM,2,0.012
10/16/2020,9:16:23 PM,2,0.052
10/16/2020,10:18:34 PM,2,0.256
10/16/2020,10:44:22 PM,2,0.023
10/16/2020,11:21:01 PM,2,0.118
10/16/2020,11:51:01 PM,2,0.098
10/17/2020,1:32:28 AM,2,0.136
10/17/2020,1:50:05 AM,2,0.229
10/17/2020,2:38:41 AM,2,0.158
10/17/2020,4:08:00 AM,2,0.146
10/17/2020,5:41:51 AM,2,0.194
10/17/2020,6:39:41 AM,2,0.043
10/17/2020,6:53:04 AM,2,0.129
10/17/2020,8:38:47 AM,2,0.002
10/17/2020,4:58:21 PM,2,0.164
10/17/2020,11:06:28 PM,2,0.007
10/18/2020,7:04:20 AM,2,0.944
10/18/2020,7:43:10 AM,2,0.201
10/18/2020,7:54:00 AM,2,0.019
10/18/2020,8:00:35 AM,2,0.112
10/12/2020,7:40:00 AM,3,0.342
10/12/2020,8:00:31 AM,3,0.212
10/12/2020,8:50:55 AM,3,0.08
10/12/2020,9:39:55 AM,3,0.268
10/12/2020,9:59:14 AM,3,0.267
10/12/2020,11:36:31 AM,3,0.003
10/12/2020,11:47:51 AM,3,0.417
10/12/2020,1:47:01 PM,3,0.44
10/12/2020,2:14:18 PM,3,0.004
10/12/2020,3:28:09 PM,3,0.38
10/12/2020,4:41:55 PM,3,0.627
10/12/2020,4:53:03 PM,3,0.154
10/12/2020,6:47:36 PM,3,0.23
10/12/2020,7:09:07 PM,3,0.302
10/12/2020,7:31:27 PM,3,0.005
10/12/2020,8:06:56 PM,3,0.111
10/12/2020,8:21:00 PM,3,0.271
10/12/2020,8:44:40 PM,3,0.23
10/12/2020,8:58:37 PM,3,0.008
10/12/2020,9:06:35 PM,3,0.298
10/12/2020,9:37:12 PM,3,0.09
10/12/2020,10:50:25 PM,3,0.254
10/12/2020,11:14:43 PM,3,0.259
10/13/2020,12:02:37 AM,3,0.041
10/13/2020,12:13:46 AM,3,0.01
10/13/2020,1:12:42 AM,3,0.303
10/13/2020,1:39:57 AM,3,0.99
10/13/2020,2:26:15 AM,3,0.011
10/13/2020,2:44:24 AM,3,0.007
10/13/2020,2:51:49 AM,3,0.017
10/13/2020,3:38:05 AM,3,0.043
10/13/2020,6:52:10 AM,3,0.12
10/13/2020,7:03:26 AM,3,0.006
10/13/2020,3:03:34 PM,3,0.121
10/13/2020,8:19:50 PM,3,0.019
10/13/2020,10:15:19 PM,3,0.006
10/13/2020,10:21:14 PM,3,0.013
10/13/2020,10:36:27 PM,3,0.008
10/13/2020,10:58:40 PM,3,0.001
10/14/2020,1:27:13 AM,3,0.005
10/14/2020,1:50:13 AM,3,0.025
10/14/2020,2:36:37 AM,3,0.014
10/14/2020,4:43:59 AM,3,0.017
10/14/2020,7:00:06 AM,3,0.99
10/14/2020,7:46:36 AM,3,0.167
10/14/2020,7:54:53 AM,3,0.22
10/14/2020,8:07:27 AM,3,0.032
10/14/2020,9:17:10 AM,3,0.261
10/14/2020,10:56:11 AM,3,0.484
10/14/2020,11:22:05 AM,3,0.189
10/14/2020,2:15:01 PM,3,0.408
10/14/2020,2:36:48 PM,3,0.813
10/14/2020,2:57:39 PM,3,0.183
10/14/2020,4:26:15 PM,3,0.176
10/14/2020,6:01:00 PM,3,0.259
10/14/2020,6:25:57 PM,3,0.032
10/14/2020,7:11:12 PM,3,0.362
10/14/2020,7:40:26 PM,3,0.153
10/14/2020,8:17:27 PM,3,0.168
10/14/2020,8:48:33 PM,3,0.262
10/14/2020,9:04:38 PM,3,0.015
10/14/2020,9:14:09 PM,3,0.003
10/14/2020,9:18:56 PM,3,0.025
10/14/2020,9:23:50 PM,3,0.332
10/14/2020,10:27:23 PM,3,0.166
10/14/2020,11:58:18 PM,3,0.009
10/15/2020,12:59:23 AM,3,0.297
10/15/2020,1:39:21 AM,3,0.141
10/15/2020,1:50:23 AM,3,0.009
10/15/2020,2:25:27 AM,3,0.213
10/15/2020,2:36:12 AM,3,0.102
10/15/2020,2:50:12 AM,3,0.004
10/15/2020,3:15:00 AM,3,0.321
10/15/2020,3:35:07 AM,3,0.002
10/15/2020,4:01:39 AM,3,0.049
10/15/2020,4:53:14 PM,3,0.163
10/15/2020,9:50:08 PM,3,0.005
10/15/2020,10:11:29 PM,3,0.017
10/16/2020,12:07:32 AM,3,0.002
10/16/2020,12:47:39 AM,3,0.002
10/16/2020,1:22:29 AM,3,0.011
10/16/2020,3:06:21 AM,3,0.002
10/16/2020,3:20:29 AM,3,0.004
10/16/2020,5:30:38 AM,3,0.007
10/16/2020,6:57:23 AM,3,0.665
10/16/2020,7:34:23 AM,3,0.393
10/16/2020,8:00:57 AM,3,0.168
10/16/2020,10:03:46 AM,3,0.02
10/16/2020,10:21:00 AM,3,0.215
10/16/2020,1:00:17 PM,3,0.351
10/16/2020,1:21:49 PM,3,0.903
10/16/2020,2:41:22 PM,3,0.155
10/16/2020,4:34:58 PM,3,0.276
10/16/2020,4:51:49 PM,3,0.069
10/16/2020,5:52:45 PM,3,0.204
10/16/2020,6:36:28 PM,3,0.302
10/16/2020,7:00:00 PM,3,0.004
10/16/2020,7:10:53 PM,3,0.001
10/16/2020,7:27:02 PM,3,0.008
10/16/2020,7:33:31 PM,3,0.005
10/16/2020,7:37:08 PM,3,0.277
10/16/2020,8:10:16 PM,3,0.052
10/16/2020,8:30:31 PM,3,0.053
10/16/2020,8:39:48 PM,3,0.346
10/16/2020,8:59:38 PM,3,0.004
10/16/2020,9:51:09 PM,3,0.376
10/16/2020,10:13:28 PM,3,0.008
10/16/2020,10:29:51 PM,3,0.246
10/16/2020,10:42:37 PM,3,0.008
10/16/2020,10:57:45 PM,3,0.001
10/16/2020,11:03:42 PM,3,0.012
10/16/2020,11:16:47 PM,3,0.332
10/17/2020,2:18:01 AM,3,0.161
10/17/2020,2:51:35 AM,3,0.717
10/17/2020,3:35:23 AM,3,0.024
10/17/2020,3:56:42 AM,3,0.001
10/17/2020,4:08:40 AM,3,0.005
10/17/2020,4:26:03 AM,3,0.001
10/17/2020,3:21:19 PM,3,0.188
10/18/2020,12:18:38 AM,3,0.024
10/18/2020,12:56:24 AM,3,0.006
10/18/2020,1:16:07 AM,3,0.002
10/18/2020,3:20:02 AM,3,0.014
10/18/2020,5:42:38 AM,3,0.002
10/12/2020,7:34:42 AM,4,0.114
10/12/2020,7:48:16 AM,4,0.052
10/12/2020,7:52:02 AM,4,0.254
10/12/2020,8:08:23 AM,4,0.184
10/12/2020,8:39:14 AM,4,0.008
10/12/2020,8:44:30 AM,4,0.006
10/12/2020,8:48:40 AM,4,0.315
10/12/2020,10:29:57 AM,4,0.253
10/12/2020,12:42:45 PM,4,0.377
10/12/2020,1:22:09 PM,4,0.251
10/12/2020,1:39:18 PM,4,0.086
10/12/2020,3:41:53 PM,4,0.685
10/12/2020,5:27:57 PM,4,0.014
10/12/2020,6:24:16 PM,4,0.419
10/12/2020,7:58:50 PM,4,0.077
10/12/2020,8:06:38 PM,4,0.181
10/12/2020,9:01:14 PM,4,0.273
10/12/2020,9:32:20 PM,4,0.276
10/12/2020,9:52:01 PM,4,0.02
10/12/2020,9:56:31 PM,4,0.019
10/12/2020,10:24:32 PM,4,0.192
10/12/2020,10:51:30 PM,4,0.009
10/12/2020,10:57:19 PM,4,0.005
10/13/2020,1:07:05 AM,4,0.199
10/13/2020,1:22:40 AM,4,0.002
10/13/2020,2:57:18 AM,4,0.282
10/13/2020,3:37:13 AM,4,0.352
10/13/2020,4:02:05 AM,4,0.01
10/13/2020,4:08:47 AM,4,0.106
10/13/2020,4:20:41 AM,4,0.013
10/13/2020,4:25:08 AM,4,0.39
10/13/2020,10:08:26 AM,4,0.011
10/13/2020,3:15:30 PM,4,0.005
10/13/2020,4:42:46 PM,4,0.006
10/14/2020,1:25:11 AM,4,0.023
10/14/2020,1:31:58 AM,4,0.007
10/14/2020,6:53:11 AM,4,0.015
10/14/2020,8:48:51 AM,4,0.842
10/14/2020,9:32:08 AM,4,0.292
10/14/2020,11:12:27 AM,4,0.602
10/14/2020,2:28:32 PM,4,0.731
10/14/2020,3:16:09 PM,4,0.017
10/14/2020,4:58:28 PM,4,0.733
10/14/2020,5:49:06 PM,4,0.214
10/14/2020,6:38:18 PM,4,0.14
10/14/2020,7:21:22 PM,4,0.261
10/14/2020,7:39:06 PM,4,0.01
10/14/2020,7:52:50 PM,4,0.174
10/14/2020,10:18:04 PM,4,0.268
10/14/2020,10:52:26 PM,4,0.735
10/15/2020,3:28:07 AM,4,0.172
10/15/2020,3:43:11 AM,4,0.002
10/15/2020,3:54:34 AM,4,0.127
10/15/2020,4:10:56 AM,4,0.023
10/15/2020,9:57:45 AM,4,0.107
10/15/2020,12:16:29 PM,4,0.028
10/15/2020,12:48:34 PM,4,0.021
10/15/2020,1:18:21 PM,4,0.003
10/15/2020,10:31:13 PM,4,0.014
10/15/2020,10:56:27 PM,4,0.006
10/16/2020,2:13:09 AM,4,0.01
10/16/2020,8:24:09 AM,4,0.299
10/16/2020,3:46:48 PM,4,0.441
10/16/2020,4:58:13 PM,4,0.249
10/16/2020,5:20:17 PM,4,0.309
10/16/2020,6:29:18 PM,4,0.012
10/16/2020,6:40:15 PM,4,0.142
10/16/2020,7:05:45 PM,4,0.208
10/16/2020,7:48:43 PM,4,0.011
10/16/2020,8:24:05 PM,4,0.237
10/16/2020,8:45:34 PM,4,0.218
10/16/2020,11:37:29 PM,4,0.134
10/16/2020,11:58:16 PM,4,0.872
10/17/2020,1:06:46 AM,4,0.018
10/17/2020,1:18:45 AM,4,0.004
10/17/2020,3:56:42 AM,4,0.032
10/17/2020,11:56:18 AM,4,0.007
10/17/2020,12:45:32 PM,4,0.048
10/17/2020,2:05:49 PM,4,0.005
10/17/2020,4:59:51 PM,4,0.002
10/18/2020,12:26:21 AM,4,0.007
10/18/2020,1:55:46 AM,4,0.001
10/18/2020,5:20:21 AM,4,0.003
10/12/2020,7:34:40 AM,5,0.642
10/12/2020,8:01:58 AM,5,0.003
10/12/2020,8:10:57 AM,5,0.004
10/12/2020,8:25:50 AM,5,0.154
10/12/2020,8:52:26 AM,5,0.362
10/12/2020,11:39:52 AM,5,0.483
10/12/2020,2:05:42 PM,5,0.494
10/12/2020,2:41:20 PM,5,0.023
10/12/2020,4:36:25 PM,5,0.637
10/12/2020,5:57:42 PM,5,0.003
10/12/2020,6:14:31 PM,5,0.429
10/12/2020,7:34:48 PM,5,0.464
10/12/2020,8:31:35 PM,5,0.265
10/12/2020,8:50:26 PM,5,0.02
10/12/2020,8:59:55 PM,5,0.327
10/13/2020,12:05:41 AM,5,0.285
10/13/2020,12:59:59 AM,5,0.278
10/13/2020,1:25:55 AM,5,0.268
10/13/2020,3:17:10 AM,5,0.751
10/13/2020,3:51:31 AM,5,0.04
10/13/2020,4:03:10 AM,5,0.01
10/13/2020,4:08:24 AM,5,0.347
10/13/2020,6:57:53 AM,5,0.025
10/13/2020,10:29:28 AM,5,0.024
10/13/2020,10:42:29 AM,5,0.004
10/13/2020,10:56:02 AM,5,0.002
10/13/2020,4:16:51 PM,5,0.001
10/13/2020,11:46:27 PM,5,0.001
10/14/2020,12:06:17 AM,5,0.004
10/14/2020,12:09:56 AM,5,0.007
10/14/2020,5:49:12 AM,5,0.007
10/14/2020,7:49:36 AM,5,0.308
10/14/2020,7:58:22 AM,5,0.009
10/14/2020,8:04:30 AM,5,0.334
10/14/2020,9:29:16 AM,5,0.006
10/14/2020,10:22:33 AM,5,0.401
10/14/2020,11:59:08 AM,5,0.065
10/14/2020,1:09:58 PM,5,0.604
10/14/2020,2:00:24 PM,5,0.129
10/14/2020,4:10:55 PM,5,0.018
10/14/2020,4:48:42 PM,5,0.725
10/14/2020,5:57:50 PM,5,0.461
10/14/2020,6:55:52 PM,5,0.095
10/14/2020,7:10:49 PM,5,0.326
10/14/2020,7:35:57 PM,5,0.201
10/14/2020,7:44:39 PM,5,0.692
10/14/2020,9:46:03 PM,5,0.002
10/14/2020,10:43:54 PM,5,0.111
10/15/2020,12:46:10 AM,5,0.235
10/15/2020,2:52:31 AM,5,0.14
10/15/2020,3:15:02 AM,5,0.008
10/15/2020,3:40:14 AM,5,0.361
10/15/2020,6:00:46 AM,5,0.11
10/15/2020,6:28:15 AM,5,0.341
10/15/2020,8:39:49 AM,5,0.022
10/15/2020,2:23:01 PM,5,0.025
10/16/2020,1:02:42 AM,5,0.004
10/16/2020,7:00:20 AM,5,0.967
10/16/2020,7:18:48 AM,5,0.026
10/16/2020,7:37:17 AM,5,0.664
10/16/2020,12:14:22 PM,5,0.472
10/16/2020,3:22:48 PM,5,0.313
10/16/2020,4:45:06 PM,5,0.888
10/16/2020,5:56:26 PM,5,0.284
